candidate,seed,initial_soc,ambient_temp_c,reached_target,charging_time_s,peak_temperature_c,mean_requested_current_a,mean_applied_current_a,cumulative_q_gen_j
A1_via_build_agent,7,0.1,45.0,True,4069.0,48.892028908012456,91.00928449417785,91.00928449417785,1632172.177304441
A1_via_build_agent,7,0.1,50.0,True,6584.0,51.920675760591266,61.212719810743536,56.23975855431305,991127.8933027725
A1_via_build_agent,7,0.2,45.0,True,3578.0,48.620338414360695,91.3134772469466,91.3134772469466,1435254.669574646
A1_via_build_agent,7,0.2,50.0,True,5707.0,51.857653541159145,60.561991797589435,57.245542899721116,890215.8098730776
A1_via_build_agent,7,0.3,45.0,True,3091.0,48.30618129680013,91.61073744284975,91.61073744284975,1240242.132410254
A1_via_build_agent,7,0.3,50.0,True,4857.0,51.76964448423738,60.029488680882324,58.30118046434189,786128.1541389194
