candidate,seed,initial_soc,ambient_temp_c,reached_target,charging_time_s,peak_temperature_c,mean_requested_current_a,mean_applied_current_a,cumulative_q_gen_j
A1_via_build_agent,42,0.1,45.0,True,3494.0,49.80517351948711,131.92285389714604,105.97065045682533,1887257.8989857412
A1_via_build_agent,42,0.1,50.0,True,6504.0,51.96354131774788,102.34531920682754,56.930117663661655,999081.0439462302
A1_via_build_agent,42,0.2,45.0,True,2980.0,49.62027865860505,133.6521539608104,109.65661649162668,1716068.4096652006
A1_via_build_agent,42,0.2,50.0,True,5614.0,51.91636620342575,102.76969358744381,58.197490067878945,899947.1254265466
A1_via_build_agent,42,0.3,45.0,True,2485.0,49.37056060616462,135.68601585250025,113.94515149369555,1537151.250777391
A1_via_build_agent,42,0.3,50.0,True,4740.0,51.84696205264119,103.35922906519491,59.73541311652008,798880.819975572
