candidate,seed,initial_soc,ambient_temp_c,reached_target,charging_time_s,peak_temperature_c,mean_requested_current_a,mean_applied_current_a,cumulative_q_gen_j
A1_via_build_agent,42,0.1,45.0,True,3502.0,49.78893893608188,128.43088462650945,105.74383288113302,1871827.8695691926
A1_via_build_agent,42,0.1,50.0,True,6504.0,51.96354131774788,112.77456289434491,56.930117663661655,999081.0439462302
A1_via_build_agent,42,0.2,45.0,True,2988.0,49.59834715097036,129.5455069794074,109.33743811522457,1699899.9079330808
A1_via_build_agent,42,0.2,50.0,True,5614.0,51.91636620342575,113.24975498978846,58.197490067878945,899947.1254265466
A1_via_build_agent,42,0.3,45.0,True,2496.0,49.34205857325941,130.78984620097356,113.44136436865418,1520693.1020107255
A1_via_build_agent,42,0.3,50.0,True,4740.0,51.84696205264119,113.80214775262503,59.73541311652008,798880.819975572
