candidate,seed,initial_soc,ambient_temp_c,reached_target,charging_time_s,peak_temperature_c,mean_requested_current_a,mean_applied_current_a,cumulative_q_gen_j
A1_via_build_agent,42,0.1,45.0,True,3494.0,49.805182344396236,132.81669136927889,105.97087017982376,1887267.8202300335
A1_via_build_agent,42,0.1,50.0,True,6504.0,51.96354131774788,103.57092103468389,56.930117663661655,999081.0439462302
A1_via_build_agent,42,0.2,45.0,True,2980.0,49.62028979969569,134.50860615944703,109.65688428229245,1716078.3057240876
A1_via_build_agent,42,0.2,50.0,True,5614.0,51.91636620342575,103.95934759530046,58.197490067878945,899947.1254265466
A1_via_build_agent,42,0.3,45.0,True,2485.0,49.37057493216296,136.50365602274536,113.94549371722997,1537161.3861518162
A1_via_build_agent,42,0.3,50.0,True,4740.0,51.84696205264119,104.51380644770111,59.73541311652008,798880.819975572
