policy_std,n_braking_steps,mean_action_braking,std_action_braking,p_action_gt_0_braking,p_action_ge_05_braking,mean_action_propulsion,p_action_lt_0_propulsion,experiment,seed,ent_coef
0.7959882020950317,418,-0.8642799258232117,0.7877969145774841,0.14114832535885166,0.06220095693779904,-1.2440993785858154,0.944967414916727,StageQ_Baseline_ent0,7,0.0
0.8115879893302917,418,-0.6308087110519409,0.8534473776817322,0.24401913875598086,0.10526315789473684,-1.2801727056503296,0.9377262853005068,StageQ_Baseline_ent0,21,0.0
0.8621278405189514,418,-0.02272019162774086,1.0359021425247192,0.48325358851674644,0.3133971291866029,-1.211341142654419,0.9000724112961622,StageQ_Baseline_ent0,42,0.0
0.8236673474311829,418,-0.6094445586204529,0.9126294255256653,0.2727272727272727,0.10287081339712918,-1.0819069147109985,0.9080376538740044,Entropy_Isolated_ent0005,7,0.005
0.8575757741928101,418,-0.600771427154541,0.8454232215881348,0.23684210526315788,0.0861244019138756,-1.348848819732666,0.9377262853005068,Entropy_Isolated_ent0005,21,0.005
0.8423214554786682,418,-0.028942856937646866,1.0735788345336914,0.48086124401913877,0.3014354066985646,-1.3846642971038818,0.9384503982621288,Entropy_Isolated_ent0005,42,0.005
