experiment,seed,reached_target_all,target_reached_rate,final_soc_mean,charging_time_mean_s,target_shortfall_mean,max_temperature_max_c,mean_temperature_mean_c,cumulative_q_gen_mean_j,mean_requested_current_a,mean_applied_current_a,safety_intervention_rate_mean,energy_efficiency_mean,energy_per_pct_soc_mean_wh,SoH_loss_mean,total_reward_mean,mean_progress_reward,mean_thermal_reward,mean_safety_penalty,mean_overrequest_penalty,mean_smoothness_penalty,p_normal_target,p_stress_target,actual_normal_episodes,actual_stress_episodes,actual_stress_fraction,mean_training_ambient_c,normal_episode_count,stress_episode_count,total_episodes,actual_normal_fraction,min_training_ambient_c,max_training_ambient_c,normal_ambient_range,stress_ambient_range
exp_a_original,7,True,1.0,0.9501238497930228,2094.9333333333334,0.0,43.06649173175639,29.01525094532805,2382518.6512424788,159.57690476685573,155.93869294777454,0.090809171659069,0.9807151788446974,457.71946962564914,0.0001361474786706,170.13641662169812,0.3579859801372131,0.0781152978484228,0.1185914612273004,0.0454776477385149,0.0001554840793911,,,,,,,,,,,,,,
exp_a_original,21,True,1.0,0.9501172224431208,2094.8,0.0,43.06663658021651,29.01558701977424,2382575.401547655,159.93918850992833,155.9479639213003,0.0908033428553893,0.9807144912555266,457.7193178001628,0.0001361462758065,146.5549783743174,0.3580072633638563,0.0781218212479699,0.1255372970994576,0.0498903073578509,0.0001319769517508,,,,,,,,,,,,,,
exp_a_original,42,True,1.0,0.950117544499961,2094.866666666667,0.0,43.066543420029895,29.01532037278112,2382528.4183811727,158.76615302068328,155.94266341470163,0.0908361392234625,0.980714903321166,457.7191880640021,0.0001361463342599,230.73795981730152,0.3579950950750624,0.0781165985757377,0.0996071726276005,0.0352936200747704,0.000147883183316,,,,,,,,,,,,,,
exp_b_revised_thermal,7,True,1.0,0.950124927807127,2094.9333333333334,0.0,43.06649813584405,29.015282649938737,2382524.1785546984,159.8110599964759,155.93892351006969,0.090809171659069,0.980715164540144,457.71953766590536,0.00013614767433,154.20039325009927,0.3579865094354114,0.0781157040171815,0.1233451027874952,0.0484017060800774,0.0001540440100018,,,,,,,,,,,,,,
exp_b_revised_thermal,21,True,1.0,0.9501161658091896,2094.8,0.0,43.06662967914848,29.01555221555581,2382568.962659752,159.0526158400853,155.9477131145655,0.0908033428553893,0.9807145161734664,457.7192425891597,0.0001361460840273,208.7845737180512,0.3580066875908194,0.0781206004080074,0.1066554202082802,0.0388112840689985,0.0001335428835457,,,,,,,,,,,,,,
exp_b_revised_thermal,42,True,1.0,0.9501170296860322,2094.866666666667,0.0,43.06652848117271,29.01530537269157,2382525.6319946307,159.30408571074474,155.9425794064636,0.0908062572572292,0.980714909250374,457.7191596090897,0.0001361462408211,189.79341932625496,0.357994902218685,0.0781166551844933,0.1125862020874851,0.0420188288035138,0.0001484072679876,,,,,,,,,,,,,,
exp_c_highambient,7,True,1.0,0.9500625180062935,2526.9333333333334,0.0,40.30402626341797,28.599587490161582,2034584.0639157363,131.4819210653719,131.46644323290033,0.00934120999718029,0.9834979760365388,456.41978221438825,0.00013613634700760565,596.835095980472,0.3018054252362266,0.024485231886952792,0.0008725290612774668,0.00019347290589463717,0.0001829727872072502,0.75,0.25,,,0.4,31.257548853787952,9.0,6.0,15.0,0.6,15.235880510850118,43.80332153980829,"[15.0, 35.0]","[35.0, 45.0]"
exp_c_highambient,21,True,1.0,0.9500963092017021,2200.866666666667,0.0,42.31704451275819,28.94979222768124,2271397.9916142873,148.6114283756837,148.4533434441088,0.03578421487089966,0.981603223514431,457.302698814802,0.00013614248010149766,517.6740531047288,0.34080198219492425,0.05959254991204518,0.00803094659262073,0.001976061644685641,0.00019268483973167375,0.75,0.25,,,0.13333333333333333,27.61936775801801,13.0,2.0,15.0,0.8666666666666667,15.005290079609036,44.80810702224453,"[15.0, 35.0]","[35.0, 45.0]"
exp_c_highambient,42,True,1.0,0.9500931044261772,2123.8,0.0,42.69642575757019,29.00873708790295,2350956.431423501,154.38869187174643,153.8400607141609,0.06489694769995873,0.9809657684715282,457.60054285845564,0.000136141898407649,459.48844578285366,0.3531681834576649,0.06929833940449172,0.024417408093861746,0.006857889469819039,0.0001687081869747091,0.75,0.25,,,0.17647058823529413,28.653884420369188,14.0,3.0,17.0,0.8235294117647058,17.562272653510917,41.830489532424544,"[15.0, 35.0]","[35.0, 45.0]"
